price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url,room_count
34746308,"Москва, СЗАО, р-н Хорошево-Мневники, Джойс жилой комплекс",55.7741898598792,37.5077421542052,Хорошёвская,41,56,73.67,unknown,unknown,2027,Предчистовая,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/305863271/,2
37900000,"Москва, СВАО, р-н Марьина роща, проезд 12-й Марьиной рощи, 8С2",55.805032,37.617824,Марьина Роща,4,4,75.7,45.0,4.0,2020,Дизайнерский,6.0,На улицу и двор,Монолитно-кирпичный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306826191/,2
103240000,"Москва, ЦАО, р-н Пресненский, Электрический пер., 1кАБ",55.770853044325726,37.5746586745884,Белорусская,10,14,84.8,27.0,27.6,2028,Без отделки,3.55,Во двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306566167/,2
82000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 1к5",55.717999,37.526591,Ломоносовский проспект,3,12,65.6,unknown,16.0,2020,Без ремонта,3.25,На улицу,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304696227/,2
96270000,"Москва, ЦАО, р-н Пресненский, 2-я Черногрязская ул.",55.7630253528094,37.547566691786,Улица 1905 года,6,10,95.6,35.7,29.0,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306155309/,2
13687461,"Москва, ЮВАО, р-н Рязанский, Рязанский просп.",55.7195076406786,37.7730046188418,Окская,10,14,41.4,16.9,14.9,2027,"Без отделки, чистовая",2.75,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Главстрой,https://www.cian.ru/sale/flat/296871864/,2
54824000,"Москва, ЗАО, р-н Крылатское, Крылатская ул., 23",55.7713506652959,37.4147564920653,Крылатское,23,27,68.8,43.7,20.1,2027,Без отделки,3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,TOUCH,https://www.cian.ru/sale/flat/306603997/,2
44413522,"Москва, ЮАО, р-н Даниловский, Хай Лайф жилой комплекс",55.7255172608413,37.6452039325408,Павелецкая,17,39,60.7,unknown,unknown,2027,"Без отделки, предчистовая, чистовая",3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Компания PIONEER,https://www.cian.ru/sale/flat/301460280/,2
21225176,"Москва, СЗАО, р-н Покровское-Стрешнево, Ситизен жилой комплекс",55.83029872360717,37.43668300572404,Тушинская,46,48,56.0,21.4,unknown,2027,Неизвестно,2.85,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/305346579/,2
52480489,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 2",55.7597681819349,37.5078063512008,Фили,15,26,85.1,29.3,29.1,2024,Без отделки,3.2,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Главстрой,https://www.cian.ru/sale/flat/298342599/,2
16490000,"Москва, ЮЗАО, р-н Ломоносовский, ул. Гарибальди, 4К5",55.675489,37.533849,Новаторская,5,9,45.0,32.0,5.3,1964,Евроремонт,2.64,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306371748/,2
5170000,"Московская область, Раменское, ул. Загородная, к4",55.571149,38.273352,Раменское,2,3,53.7,39.0,7.0,2023,Без ремонта,3.25,На улицу и двор,unknown,unknown,unknown,unknown,Вторичка,unknown,https://ramenskoye.cian.ru/sale/flat/305242964/,2
5300000,"Московская область, Раменское, р-н Центральный, ул. Стальконструкции, 14",55.560662,38.244057,Ипподром,1,3,35.3,24.3,5.8,1959,Евроремонт,unknown,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://ramenskoye.cian.ru/sale/flat/304295681/,2
6400000,"Московская область, Домодедово, мкр. Северного, Северный микрорайон, ул. Лесная, 1",55.443562,37.757422,Подольск,2,4,45.4,28.2,6.0,1965,Евроремонт,2.5,На улицу,Кирпичный,Нет информации,Нет,unknown,Вторичка,unknown,https://domodedovo.cian.ru/sale/flat/303443157/,2
6500000,"Московская область, Электросталь, мкр. Центральный, ул. Корешкова, 10",55.785392,38.446879,unknown,3,5,57.2,30.0,7.5,1958,Евроремонт,3.2,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://elektrostal.cian.ru/sale/flat/304251971/,2
6700000,"Московская область, Люберцы, мкр. Люберцы 2015 2018, Зенино ЖК Самолет микрорайон, ул. Барыкина, 10/2",55.708785,37.957746,Некрасовка,17,17,39.3,23.6,6.1,2015,Евроремонт,2.8,На улицу,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://lyubertsy.cian.ru/sale/flat/304086412/,2
6800000,"Московская область, Щелково, мкр. Богородский, 17",55.940392,37.981013,Щёлковская,12,14,60.0,33.0,12.1,2011,Без ремонта,2.7,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://shchyolkovo.cian.ru/sale/flat/306602225/,2
6900000,"Московская область, Пушкинский городской округ, Ивантеевка, ул. Толмачева, 13А",55.963939,37.920394,unknown,3,5,54.0,27.8,9.0,1985,Косметический,unknown,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://ivanteyevka.cian.ru/sale/flat/304796779/,2
6950000,"Московская область, Электросталь, мкр. Северный, Ногинское ш., 12",55.800625,38.430242,unknown,9,10,49.8,30.0,8.0,1996,Дизайнерский,unknown,На улицу,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://elektrostal.cian.ru/sale/flat/305278914/,2
7090000,"Московская область, Жуковский, мкр. Набережная Циолковского, ул. Гудкова, 20",55.602846,38.084265,Ильинская,15,15,72.2,45.3,11.0,2016,Без ремонта,unknown,На улицу и двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://zhukovsky.cian.ru/sale/flat/305187643/,2
7200000,"Московская область, Ленинский городской округ, Мисайлово деревня, Пригород Лесное микрорайон, ул. Луговая, 4",55.55363,37.81963,Домодедовская,5,17,44.1,28.7,5.8,2022,Евроремонт,unknown,unknown,Блочный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://vidnoye.cian.ru/sale/flat/306063583/,2
7250000,"Московская область, Химки, мкр. Новые Химки, 9 Мая ул., 12",55.902888,37.412577,Беломорская,5,9,44.7,unknown,6.1,1977,Косметический,unknown,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://khimki.cian.ru/sale/flat/306361189/,2
7500000,"Московская область, Пушкинский городской округ, Ивантеевка, ул. Толмачева, 10",55.963692,37.917753,Щёлковская,8,9,51.9,29.3,7.6,1984,Косметический,2.65,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://ivanteyevka.cian.ru/sale/flat/306749157/,2
8240000,"Московская область, Балашиха, мкр. 15-й, Зеленая ул., 33",55.80742,37.943248,Щёлковская,2,18,60.0,32.6,12.9,2014,Без ремонта,unknown,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://balashikha.cian.ru/sale/flat/305675720/,2
8300000,"Москва, ЗАО, р-н Солнцево, Попутная ул., 3",55.654919,37.384325,Солнцево,1,9,37.1,22.6,7.5,1966,Без ремонта,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305064745/,2
8500000,"Московская область, Пушкино, мкр. Новое Пушкино, ул. Просвещения, 12к2",56.027575,37.860216,unknown,11,17,55.0,30.4,11.3,2020,Без ремонта,2.8,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://pushkino.cian.ru/sale/flat/306346289/,2
8800000,"Московская область, Видное, ул. Галины Вишневской, 5",55.536645,37.642501,Бульвар Дмитрия,5,9,46.1,26.0,9.0,2018,Евроремонт,2.65,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://vidnoye.cian.ru/sale/flat/306379642/,2
9400000,"Москва, ВАО, р-н Перово, ул. Металлургов, 40",55.759831,37.797307,Перово,10,12,38.0,25.0,6.4,1996,Без ремонта,2.64,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306783791/,2
9555000,"Москва, ЮЗАО, р-н Южное Бутово, ул. Брусилова, 17",55.502372,37.583107,Бунинская аллея,4,14,58.4,29.1,8.0,2008,Без ремонта,2.8,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305839152/,2
9700000,"Москва, САО, р-н Дмитровский, Коровинское ш., 24К1",55.882293,37.519925,Грачёвская,8,9,44.0,unknown,6.0,1967,Косметический,2.64,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304717367/,2
9900000,"Московская область, Ленинский городской округ, Бутово рп, Бутово Парк жилой комплекс, 11",55.547,37.590892,Бутово,11,17,51.0,30.0,10.0,unknown,Евроремонт,unknown,Во двор,unknown,unknown,unknown,unknown,Вторичка,unknown,https://vidnoye.cian.ru/sale/flat/301536858/,2
