price,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,accomodation_type,author,room_count,floor_ratio,room_ratio,living_ratio,kitchen_ratio
64999000,55.717452,37.497557,Минская,9,14,77.0,55.0,15.0,-1000,Евроремонт,3.1,Во двор,unknown,unknown,unknown,Вторичка,unknown,3,0.6428571428571429,25.666666666666668,0.7142857142857143,0.19480519480519481
82000000,55.701719,37.512236,Ломоносовский проспект,7,8,117.7,73.0,12.0,2006,Дизайнерский,3.3,На улицу и двор,unknown,Центральное,Нет,Вторичка,unknown,3,0.875,39.233333333333334,0.6202209005947323,0.10195412064570943
27116990,55.858554,37.476267,Речной вокзал,31,35,70.2,46.4,7.1,2025,Без отделки,3.1,unknown,Монолитный,unknown,unknown,Новостройка,Центр-Инвест,3,0.8857142857142857,23.400000000000002,0.6609686609686609,0.10113960113960113
75000000,55.793313,37.540533,ЦСКА,24,40,82.4,51.2,7.6,2021,Дизайнерский,3.1,Во двор,Монолитный,Центральное,Нет,Вторичка,unknown,3,0.6,27.46666666666667,0.6213592233009708,0.09223300970873785
44000000,55.724469,37.587048,Фрунзенская,2,9,74.0,51.0,13.7,1957,Косметический,3.0,Во двор,unknown,Центральное,Нет,Вторичка,unknown,3,0.2222222222222222,24.666666666666668,0.6891891891891891,0.18513513513513513
31496400,55.8025300783107,37.62094537252544,Марьина Роща,3,49,80.76,36.5,14.19,2027,Предчистовая,3.12,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,КОРТРОС,3,0.061224489795918366,26.92,0.45195641406636944,0.17570579494799404
45000000,55.745924,37.577148,Смоленская,5,9,68.3,39.94,12.0,1964,Евроремонт,3.1,unknown,Кирпичный,Центральное,Нет,Вторичка,unknown,3,0.5555555555555556,22.766666666666666,0.5847730600292825,0.17569546120058566
74861652,55.752453488652414,37.54337320151535,Деловой центр (Выставочная),14,85,96.45,56.4,16.95,2027,Черновая,3.1,unknown,Монолитный,unknown,unknown,Новостройка,ГК Сумма Элементов,3,0.16470588235294117,32.15,0.5847589424572317,0.17573872472783825
27499000,55.735809,37.525028,Парк Победы,8,10,78.7,55.7,10.0,1954,Без ремонта,3.0,unknown,unknown,Центральное,Нет,Вторичка,unknown,3,0.8,26.233333333333334,0.7077509529860229,0.12706480304955528
31689250,55.8213990743008,37.419253032715,Спартак,27,30,81.9,42.3,14.7,2028,Без отделки,3.02,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Класс,3,0.9,27.3,0.5164835164835164,0.17948717948717946
33154240,55.8518629645343,37.6486445740659,Свиблово,14,16,65.6,29.4,11.53,2025,Без отделки,3.17,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,ГК ФСК,3,0.875,21.866666666666664,0.4481707317073171,0.17576219512195124
36979650,55.7940485686004,37.7092864246052,Преображенская площадь,11,12,69.2,33.2,13.5,2026,Без отделки,3.78,Во двор,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,3,0.9166666666666666,23.066666666666666,0.47976878612716767,0.19508670520231214
26900000,55.6567309765683,37.5223016329239,Калужская,17,42,63.1,30.0,16.0,2024,Чистовая,3.1,На улицу,Монолитный,unknown,unknown,Новостройка,unknown,3,0.40476190476190477,21.033333333333335,0.4754358161648177,0.25356576862123614
34000000,55.657784,37.569647,Зюзино,10,22,96.6,52.7,12.5,2003,Евроремонт,2.8,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,3,0.45454545454545453,32.199999999999996,0.5455486542443064,0.12939958592132506
29888040,55.77588038938588,37.734862908072365,Соколиная Гора,17,26,78.2,59.1,4.8,2025,Без отделки,2.85,unknown,Монолитный,unknown,unknown,Новостройка,РГ-Девелопмент,3,0.6538461538461539,26.066666666666666,0.7557544757033248,0.06138107416879795
68900000,55.776922,37.646911,Комсомольская,22,22,106.0,64.8,34.0,2022,Без ремонта,3.1,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,3,1.0,35.333333333333336,0.6113207547169811,0.32075471698113206
67000000,55.715469,37.521111,Ломоносовский проспект,5,15,128.6,75.2,22.6,2007,Дизайнерский,3.0,unknown,unknown,Индивидуальный тепловой пункт,Нет,Вторичка,unknown,3,0.3333333333333333,42.86666666666667,0.5847589424572318,0.17573872472783827
12079947,55.8664291389129,37.3288843148484,Пятницкое шоссе,8,15,65.6,33.8,12.0,2027,Без отделки,2.8,Во двор,Монолитный,unknown,unknown,Новостройка,Level Group,3,0.5333333333333333,21.866666666666664,0.5152439024390244,0.1829268292682927
117000000,55.763295,37.555391,Улица 1905 года,9,21,117.0,68.41,10.0,2023,Дизайнерский,3.2,На улицу и двор,unknown,unknown,Нет,Вторичка,unknown,3,0.42857142857142855,39.0,0.5847008547008546,0.08547008547008547
99000000,55.716037,37.503998,Минская,13,44,117.0,68.41,15.5,2017,Дизайнерский,3.1,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,Вторичка,unknown,3,0.29545454545454547,39.0,0.5847008547008546,0.13247863247863248
61500000,55.760692,37.68217,Бауманская,16,23,123.0,71.92,37.0,2008,Евроремонт,3.1,unknown,Кирпичный,Центральное,Нет,Вторичка,unknown,3,0.6956521739130435,41.0,0.5847154471544715,0.3008130081300813
11800000,55.651374,37.522108,Беляево,1,9,60.2,35.2,6.5,1967,Без ремонта,2.6,На улицу и двор,Панельный,Центральное,Нет,Вторичка / Апартаменты,unknown,3,0.1111111111111111,20.066666666666666,0.584717607973422,0.1079734219269103
26215000,55.5862639785565,37.5998680775201,Аннино,13,30,74.9,41.3,14.2,2025,Без отделки,3.0,unknown,Монолитный,unknown,unknown,Новостройка,unknown,3,0.43333333333333335,24.96666666666667,0.5514018691588785,0.18958611481975965
135000000,55.737593,37.573779,Киевская,2,9,123.0,71.92,30.0,2004,Дизайнерский,3.1,unknown,Монолитно-кирпичный,Автономная котельная,Нет,Вторичка,unknown,3,0.2222222222222222,41.0,0.5847154471544715,0.24390243902439024
35020049,55.682706513212366,37.62695308465564,Нагатинская,3,28,82.97,48.52,14.58,2025,Без отделки,3.15,unknown,Монолитный,unknown,unknown,Новостройка,unknown,3,0.10714285714285714,27.656666666666666,0.5847896830179583,0.1757261660841268
51999000,55.717452,37.497557,Минская,10,14,77.0,49.0,6.0,-1000,Евроремонт,3.1,Во двор,unknown,unknown,unknown,Вторичка,unknown,3,0.7142857142857143,25.666666666666668,0.6363636363636364,0.07792207792207792
120000000,55.696083,37.40212,Озёрная,6,9,130.0,76.02,22.85,2015,Дизайнерский,3.0,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,3,0.6666666666666666,43.333333333333336,0.5847692307692307,0.1757692307692308
26549174,55.86408054302561,37.304330890859134,Пятницкое шоссе,2,6,92.2,32.4,36.0,2027,unknown,2.96,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,3,0.3333333333333333,30.733333333333334,0.351409978308026,0.39045553145336226
75000000,55.793313,37.540533,ЦСКА,24,36,82.4,55.0,7.0,2021,Дизайнерский,3.1,Во двор,Монолитный,Центральное,Нет,Вторичка,unknown,3,0.6666666666666666,27.46666666666667,0.6674757281553397,0.0849514563106796
41102043,55.68840868905787,37.698412583808526,Нагатинский Затон,3,19,94.4,50.0,16.59,2024,Без отделки,3.04,На улицу и двор,Монолитно-кирпичный,unknown,unknown,Новостройка,Класс,3,0.15789473684210525,31.46666666666667,0.5296610169491525,0.1757415254237288
124597929,55.73424319570742,37.5250665079334,Поклонная,22,34,83.6,63.7,14.69,2024,Без отделки,3.2,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка / Апартаменты,ANT Development,3,0.6470588235294118,27.866666666666664,0.7619617224880384,0.1757177033492823
33500000,55.708197,37.492742,Матвеевское,24,56,71.0,50.0,10.0,2024,Без отделки,3.1,На улицу и двор,Монолитный,unknown,unknown,Новостройка,unknown,3,0.42857142857142855,23.666666666666668,0.704225352112676,0.14084507042253522
63000000,55.753195,37.584146,Смоленская,9,10,91.8,53.68,16.13,1938,Дизайнерский,3.7,На улицу и двор,Кирпичный,Центральное,Нет,Вторичка,unknown,3,0.9,30.599999999999998,0.5847494553376906,0.17570806100217864
43382355,55.793752258287,37.543145287378,Аэропорт,2,41,64.8,37.89,11.39,2023,Предчистовая,3.1,unknown,Монолитный,unknown,unknown,Новостройка,Optima Development,3,0.04878048780487805,21.599999999999998,0.5847222222222223,0.17577160493827163
15038253,55.5893929804857,37.4828255022649,Прокшино,3,17,65.6,35.4,15.7,2026,Без отделки,2.8,На улицу,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,3,0.17647058823529413,21.866666666666664,0.5396341463414634,0.23932926829268295
35442306,55.848872,37.650478,Ботанический сад,16,53,84.2,49.23,14.8,2024,Предчистовая,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,AFI Development,3,0.3018867924528302,28.066666666666666,0.5846793349168645,0.17577197149643706
21700000,55.643139,37.481558,Тропарево,16,16,75.6,46.5,10.2,1976,Косметический,2.64,На улицу,Панельный,Центральное,Нет,Вторичка,unknown,3,1.0,25.2,0.6150793650793651,0.1349206349206349
27837216,55.612619,37.518425,Теплый Стан,7,14,104.4,44.2,34.5,2023,Чистовая,2.8,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка / Апартаменты,unknown,3,0.5,34.800000000000004,0.42337164750957856,0.3304597701149425
16497000,55.8577117555579,37.6068316355819,Отрадное,6,28,61.1,9.5,22.5,2024,Без отделки,3.0,unknown,Монолитный,unknown,unknown,Новостройка / Апартаменты,Концерн КРОСТ,3,0.21428571428571427,20.366666666666667,0.15548281505728315,0.36824877250409166
22823000,55.581892,37.582475,Лесопарковая,14,26,79.0,46.19,13.88,2023,Предчистовая,2.6,unknown,Панельный,unknown,unknown,Новостройка,unknown,3,0.5384615384615384,26.333333333333332,0.5846835443037974,0.17569620253164558
40000000,55.77374939839737,37.57254197099068,Белорусская,3,33,79.53,26.3,16.9,2025,Без отделки,3.1,На улицу,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,3,0.09090909090909091,26.51,0.33069282031937636,0.2124984282660631
32838240,55.7059794529357,37.6322310359675,Тульская,12,20,68.8,35.7,12.3,2024,Без отделки,2.85,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,FORMA,3,0.6,22.933333333333334,0.5188953488372093,0.17877906976744187
98000000,55.75204,37.548465,Деловой центр (Выставочная),37,65,118.2,59.5,15.0,2022,Дизайнерский,3.8,unknown,Панельный,unknown,Нет,Вторичка,unknown,3,0.5692307692307692,39.4,0.5033840947546531,0.12690355329949238
40883220,55.8575217986295,37.4631366827131,Речной вокзал,13,24,91.4,53.44,16.06,2027,Без отделки,2.95,unknown,Монолитный,unknown,unknown,Новостройка,unknown,3,0.5416666666666666,30.46666666666667,0.5846827133479212,0.1757111597374179
48000000,55.77074,37.581334,Белорусская,2,13,121.0,62.0,9.0,1980,Евроремонт,2.6,Во двор,unknown,Центральное,Нет,Вторичка,unknown,3,0.15384615384615385,40.333333333333336,0.512396694214876,0.0743801652892562
33705122,55.66200618976024,37.53592655819475,Воронцовская,20,25,67.4,39.41,11.84,2024,Без отделки,3.17,unknown,Монолитный,unknown,unknown,Новостройка,AFI Development,3,0.8,22.46666666666667,0.5847181008902076,0.17566765578635013
149000000,55.77079,37.595492,Маяковская,4,9,99.4,58.12,17.47,2023,Дизайнерский,2.85,unknown,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,3,0.4444444444444444,33.13333333333333,0.5847082494969819,0.17575452716297785
19869486,55.6835249940231,37.39237310051976,Мещерская,3,9,83.7,37.4,14.71,2027,Без отделки,3.03,unknown,Монолитный,unknown,unknown,Новостройка,Абсолют Недвижимость,3,0.3333333333333333,27.900000000000002,0.4468339307048984,0.17574671445639187
120000000,55.740036,37.641261,Павелецкая,4,7,96.0,69.0,10.0,2016,Дизайнерский,3.1,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,3,0.5714285714285714,32.0,0.71875,0.10416666666666667
